arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
lstm,fh_off,omniscient,sweep,partial_band,-2.0,1,0.09055,1.0,0.0007,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,2.0,1,0.35025,1.0,0.0007,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,6.0,1,0.48495,1.0,0.0007,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,10.0,1,0.49245,1.0,0.0007,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-10.0,2,0.0001,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-6.0,2,0.0007,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-2.0,2,0.00695,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,2.0,2,0.03685,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,6.0,2,0.20045,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,10.0,2,0.46305,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-10.0,2,0.00575,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-6.0,2,0.0364,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-2.0,2,0.2093,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,2.0,2,0.46205,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,6.0,2,0.5,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,10.0,2,0.50005,1.0,0.0,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-10.0,3,0.0069,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-6.0,3,0.0497,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-2.0,3,0.31375,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,2.0,3,0.4952,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,6.0,3,0.4993,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,10.0,3,0.4993,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-10.0,3,0.0026,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-6.0,3,0.01395,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-2.0,3,0.1036,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,2.0,3,0.38325,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,6.0,3,0.49715,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,10.0,3,0.4993,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-10.0,4,0.00175,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-6.0,4,0.02265,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,-2.0,4,0.1911,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,2.0,4,0.46415,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,6.0,4,0.501,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,cw,10.0,4,0.501,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-10.0,4,0.0004,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-6.0,4,0.00315,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,-2.0,4,0.03075,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,2.0,4,0.1881,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,6.0,4,0.4349,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,sweep,partial_band,10.0,4,0.4965,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-10.0,0,0.0037,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-6.0,0,0.01985,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-2.0,0,0.15405,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,2.0,0,0.45115,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,6.0,0,0.50345,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,10.0,0,0.50345,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-10.0,0,0.00025,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-6.0,0,0.00505,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-2.0,0,0.0269,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,2.0,0,0.19475,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,6.0,0,0.458,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,10.0,0,0.5026,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-10.0,1,0.0034,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-6.0,1,0.0153,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-2.0,1,0.0929,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,2.0,1,0.3841,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,6.0,1,0.50135,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,10.0,1,0.50235,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-10.0,1,0.00175,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-6.0,1,0.01375,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-2.0,1,0.09445,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,2.0,1,0.34685,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,6.0,1,0.4891,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,10.0,1,0.49765,1.0,5e-05,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-10.0,2,0.0002,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-6.0,2,0.0008,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-2.0,2,0.00635,1.0,0.0001,100000.0,1,10.0,8
