channel_variant,arch,snr_db,ber,n_errors,n_symbols,ber_ci_lo,ber_ci_hi,mse_tau,corr_tau,mse_fd,corr_fd
nominal,conv1d,-5.0,0.1079,10790,100000,0.10599210039366133,0.1098380231692263,86.99094022806041,0.2551146983779906,5.365340286375793e-10,0.0027263917502647586
nominal,conv1d,-3.0,0.04129,4129,100000,0.04007437323552826,0.042540867722217685,81.31476272299759,0.33237274570302455,5.365255279570032e-10,-0.0031705300725679373
nominal,conv1d,-1.0,0.01236,1236,100000,0.01169369994986573,0.013063763590574259,73.66590553745468,0.4302588235213908,5.349550854749284e-10,0.005169730681388454
nominal,conv1d,1.0,0.00427,427,100000,0.0038844609875837953,0.004693624077017787,66.96807972126723,0.5088452628468824,5.347140955006603e-10,-0.0029738803607835306
nominal,conv1d,3.0,0.00166,166,100000,0.0014261084803137798,0.0019321771007354844,59.571218783670574,0.5856505011338088,5.335343217667153e-10,0.00503560909249285
nominal,conv1d,5.0,0.00066,66,100000,0.0005188570316420438,0.0008395053756323865,52.965526845208736,0.6467941229767389,5.348937871276589e-10,-0.002950759504032135
nominal,conv1d,7.0,0.00044,88,200000,0.00035718617609570367,0.0005420038470005386,47.20281382691784,0.6938515795283898,5.339811646771818e-10,0.0003660724386868668
nominal,conv1d,9.0,0.000315,63,200000,0.0002462367976071784,0.0004029580272203614,43.06144853070704,0.7254614724176836,5.385810512450437e-10,-0.004018067340493936
nominal,conv1d,11.0,0.000245,49,200000,0.00018534068942648377,0.0003238568243705826,40.34737838147115,0.7452232018779751,5.345465141677801e-10,-0.0020037272316289372
nominal,conv1d,13.0,0.000265,53,200000,0.000202621882648483,0.00034657486287157583,38.092154627423966,0.7609827873165669,5.338579225431269e-10,-0.004102575733251356
nominal,conv1d,15.0,0.000155,31,200000,0.00010920390367427028,0.00021999706736933037,36.965834591356156,0.7698398786500479,5.337598768237016e-10,0.0043495005143928366
nominal,conv1d,17.0,0.000225,45,200000,0.00016817076362268693,0.00030102751845138706,36.822512799960045,0.7714185161351006,5.344616921332777e-10,-0.0016774628549749966
nominal,conv1d,19.0,0.000185,37,200000,0.00013422787885250534,0.0002549719397755839,36.20086794721352,0.7759519341991602,5.359459821119306e-10,-0.0031935224677353377
nominal,conv1d,21.0,0.000175,35,200000,0.00012583969257934667,0.00024336051018724637,36.070708574357454,0.7767160767736297,5.343662712584075e-10,-0.0012752047435447614
b_tdl_d,conv1d,-5.0,0.26521,26521,100000,0.26248300274534725,0.26795503528405956,103.61377192849955,0.0007043137111861114,5.345422644134983e-10,0.0016795294830600118
