jsr_db,realization,ber,mse_tau,mse_fd
0.0,0,0.49,4.406766773069123,7.757069717671501e-10
2.0,0,0.49,4.392325595785331,8.032325101425785e-10
4.0,0,0.49,4.374297635087285,8.433039718426165e-10
