jsr_db,ber,ber_std,ber_min,ber_max,mse_tau,mse_tau_std,mse_fd,mse_fd_std,n_realizations
0.0,0.49,0.0,0.49,0.49,4.406766773069123,0.0,7.757069717671501e-10,0.0,1
2.0,0.49,0.0,0.49,0.49,4.392325595785331,0.0,8.032325101425785e-10,0.0,1
4.0,0.49,0.0,0.49,0.49,4.374297635087285,0.0,8.433039718426165e-10,0.0,1
