jsr_db,ber,ber_std,ber_min,ber_max,mse_tau,mse_tau_std,mse_fd,mse_fd_std,n_realizations
0.0,0.47333333333333333,0.0,0.47333333333333333,0.47333333333333333,4.418699166151916,0.0,7.456878405848931e-10,0.0,1
2.0,0.49,0.0,0.49,0.49,4.351439969747311,0.0,7.581307596683338e-10,0.0,1
4.0,0.45999999999999996,0.0,0.45999999999999996,0.45999999999999996,4.30451733867699,0.0,7.768376430864166e-10,0.0,1
