arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
qkv,fh_off,omniscient,fixed_partial,partial_band,-6.0,0.02592,0.024998789970716584,0.011179798745952452,0.0040079971035271375,0.04783200289647286,0.00515,0.06605,0.00515,0.02305,0.058879999999999995,1.0,0.00022,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,fixed_partial,partial_band,-2.0,0.17318,0.12564843114818428,0.05619168666270839,0.06304631791053186,0.28331368208946817,0.05155,0.35065,0.05164,0.2013,0.3226,1.0,0.00022,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,fixed_partial,partial_band,2.0,0.39742,0.11131468119704606,0.04978143881006253,0.299850172833693,0.494989827166307,0.26405,0.5011,0.26919,0.466,0.49412,1.0,0.00022,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,fixed_partial,partial_band,6.0,0.48922,0.01437617821258487,0.006429222347998238,0.4766189557493234,0.5018210442506765,0.46855,0.5049,0.47105,0.49545,0.50315,1.0,0.00022,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,fixed_partial,partial_band,10.0,0.49953000000000003,0.0039531000493283645,0.0017678800864311989,0.49606501870160935,0.5029949812983907,0.49575,0.5049,0.49586,0.4984,0.50438,1.0,0.00022,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,fixed_partial,partial_band,-10.0,0.00103,0.0017315455523895411,0.0007743707122560875,0.0,0.0025477387067045602,5e-05,0.0041,5e-05,0.00035,0.0033999999999999994,0.4,0.00022,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,fixed_partial,partial_band,-6.0,0.007209999999999999,0.013028881379458485,0.005826692887050081,0.0,0.018630108207593865,5e-05,0.0302,5e-05,0.0006,0.025189999999999997,0.4,0.00022,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,fixed_partial,partial_band,-2.0,0.05253,0.09100676211139479,0.040699461298646204,0.0,0.13229947833552833,5e-05,0.2104,5e-05,0.0006,0.17862999999999998,0.4,0.00022,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,fixed_partial,partial_band,2.0,0.14615,0.2121789663232433,0.09488931841888212,0.0,0.3321296466185621,5e-05,0.466,5e-05,0.0006,0.42561,0.4,0.00022,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,fixed_partial,partial_band,6.0,0.19294,0.2640459013126316,0.11808491690304904,0.0,0.42438218424738117,5e-05,0.49545,5e-05,0.0006,0.49007,0.4,0.00022,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,fixed_partial,partial_band,10.0,0.19897,0.2721330938162428,0.1217016193400893,0.0,0.4375007907667783,5e-05,0.4984,5e-05,0.0006,0.49787000000000003,0.4,0.00022,100000.0,1,10.0,8,5
qkv,fh_on,model,fixed_partial,partial_band,-10.0,0.00057,0.0004816637831516918,0.00021540659228538013,0.00014781083708815157,0.0009921891629118484,0.0002,0.0014,0.00022,0.0004,0.0012299999999999998,0.25,0.00015000000000000001,100000.0,1,10.0,8,5
qkv,fh_on,model,fixed_partial,partial_band,-6.0,0.00594,0.006797554707392945,0.0030399588813008636,0.0,0.011898209921832364,0.00085,0.0175,0.00089,0.0049,0.01508,0.25,0.00015000000000000001,100000.0,1,10.0,8,5
qkv,fh_on,model,fixed_partial,partial_band,-2.0,0.04295,0.030920603972108957,0.013828114477397128,0.015847393650204728,0.07005260634979528,0.01285,0.08715,0.01304,0.04955,0.08,0.25,0.00015000000000000001,100000.0,1,10.0,8,5
qkv,fh_on,model,fixed_partial,partial_band,2.0,0.09953999999999999,0.028137239558990147,0.012583356070619634,0.07487707529694206,0.12420292470305792,0.0677,0.12435,0.06817,0.1171,0.12318,0.25,0.00015000000000000001,100000.0,1,10.0,8,5
qkv,fh_on,model,fixed_partial,partial_band,6.0,0.12222999999999999,0.003747265669791776,0.0016758281534811383,0.1189454371748987,0.1255145628251013,0.11685,0.1255,0.11744,0.1241,0.12538,0.25,0.00015000000000000001,100000.0,1,10.0,8,5
qkv,fh_on,model,fixed_partial,partial_band,10.0,0.1248,0.0005820223363411365,0.0002602883016964055,0.12428984430307795,0.12531015569692205,0.1241,0.12555,0.12415,0.1249,0.12546,0.25,0.00015000000000000001,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,cw,-10.0,0.0033,0.0025089838580588755,0.0011220516922138659,0.0011008190944686016,0.005499180905531398,5e-05,0.00675,0.00051,0.0028,0.00631,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,cw,-6.0,0.04163,0.029308757223737755,0.013107274697663126,0.015940213657107155,0.06731978634289285,0.00015,0.07415,0.00523,0.0476,0.07146,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,cw,-2.0,0.27069,0.17347668935623597,0.07758113398243158,0.11863377151465765,0.4227462284853423,0.0006,0.41125,0.039950000000000006,0.34285,0.40928,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,cw,2.0,0.39737999999999996,0.22183615181029442,0.09920814306295626,0.2029356126235085,0.5918243873764915,0.00075,0.50225,0.0975,0.4984,0.502,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,cw,6.0,0.40398999999999996,0.2176834496464993,0.09735099819724499,0.21318554967437608,0.5947944503256238,0.0146,0.50345,0.11138,0.50105,0.50323,1.0,5e-05,100000.0,1,10.0,8,5
