arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
qkv,fh_off,omniscient,barrage,partial_band,-2.0,4,0.0517,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,barrage,partial_band,2.0,4,0.2642,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,barrage,partial_band,6.0,4,0.47115,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,barrage,partial_band,10.0,4,0.5008,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-10.0,0,0.00555,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-6.0,0,0.05285,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-2.0,0,0.3409,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,2.0,0,0.50285,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,6.0,0,0.50355,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,10.0,0,0.50355,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-10.0,0,0.0013,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-6.0,0,0.00515,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-2.0,0,0.052,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,2.0,0,0.28975,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,6.0,0,0.48105,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,10.0,0,0.5023,1.0,0.0006,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-10.0,1,0.0017,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-6.0,1,0.02235,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-2.0,1,0.1906,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,2.0,1,0.48015,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,6.0,1,0.50375,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,10.0,1,0.50375,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-10.0,1,0.0014,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-6.0,1,0.02305,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-2.0,1,0.2013,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,2.0,1,0.4662,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,6.0,1,0.49615,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,10.0,1,0.4963,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-10.0,2,0.0001,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-6.0,2,0.00015,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-2.0,2,0.0003,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,2.0,2,0.0006,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,6.0,2,0.0133,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,10.0,2,0.1841,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-10.0,2,0.00395,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-6.0,2,0.06605,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-2.0,2,0.35065,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,2.0,2,0.5011,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,6.0,2,0.5049,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,10.0,2,0.5049,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-10.0,3,0.00955,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-6.0,3,0.06985,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-2.0,3,0.3918,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,2.0,3,0.49545,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,6.0,3,0.49575,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,10.0,3,0.49575,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-10.0,3,0.0041,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-6.0,3,0.0302,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-2.0,3,0.2104,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,2.0,3,0.466,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,6.0,3,0.49545,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,10.0,3,0.49575,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-10.0,4,0.00415,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-6.0,4,0.0768,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,-2.0,4,0.40555,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,2.0,4,0.49875,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,6.0,4,0.49875,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,cw,10.0,4,0.49875,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-10.0,4,0.00035,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-6.0,4,0.00515,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,-2.0,4,0.05155,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,2.0,4,0.26405,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,6.0,4,0.46855,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,fixed_partial,partial_band,10.0,4,0.4984,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-10.0,0,0.0049,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-6.0,0,0.05645,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-2.0,0,0.348,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,2.0,0,0.50055,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,6.0,0,0.5017,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,10.0,0,0.5017,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-10.0,0,0.00025,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-6.0,0,0.00485,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-2.0,0,0.0526,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,2.0,0,0.2969,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,6.0,0,0.4806,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,10.0,0,0.50035,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-10.0,1,0.00055,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-6.0,1,0.0186,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-2.0,1,0.19785,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,2.0,1,0.49075,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,6.0,1,0.5075,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,10.0,1,0.5075,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-10.0,1,0.0016,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-6.0,1,0.0199,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-2.0,1,0.1978,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,2.0,1,0.46435,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,6.0,1,0.49245,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,10.0,1,0.4925,1.0,0.0002,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-10.0,2,5e-05,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-6.0,2,0.00015,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-2.0,2,0.0004,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,2.0,2,0.0004,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,6.0,2,0.01835,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,10.0,2,0.1933,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-10.0,2,0.0051,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-6.0,2,0.06495,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-2.0,2,0.34155,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,2.0,2,0.49715,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,6.0,2,0.50005,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,10.0,2,0.50005,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-10.0,3,0.0048,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-6.0,3,0.0639,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-2.0,3,0.40145,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,2.0,3,0.4991,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,6.0,3,0.4993,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,10.0,3,0.4993,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-10.0,3,0.00225,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-6.0,3,0.0233,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-2.0,3,0.2083,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,2.0,3,0.4749,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,6.0,3,0.49905,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,10.0,3,0.4993,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-10.0,4,0.00375,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,-6.0,4,0.0785,1.0,5e-05,100000.0,1,10.0,8
