n_sym,n_err,ber,mse_tau,mse_fd,corr_tau,margin_mean,attn_entropy,attn_maxw,conv1_energy,conv1_cos,conv2_energy,conv2_cos,qkv_attention_energy,qkv_attention_cos,shared_gap_energy,shared_gap_cos,pool_projection_energy,pool_projection_cos,sensing_position_energy,sensing_position_cos,sensing_delay_profile_energy,sensing_delay_profile_cos,sensing_features_energy,sensing_features_cos,arch,jammer,jsr_db,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_q05,ber_q95,margin_mean_std,realization,n_realizations
80000.0,172.0,0.00215,46.34035597691929,5.314195023127347e-10,0.7013678817834512,2.8501300567626955,4.420160356678257,0.0646857678527832,0.00974226076155901,1.0,0.02066572636961937,1.0,0.27143230476379393,1.0,0.2040719723701477,1.0,0.3069458267688751,1.0,0.23425647490024568,1.0,0.0030418646555393936,1.0,0.15391230220794677,1.0,qkv,clean,,,,,,,,,,
80000.0,1100.7333333333333,0.013759166666666664,56.664121007602084,5.315390572560458e-10,0.6155089357910887,2.7677437679799395,4.4181885089689,0.06471340180104573,0.010668865152200065,0.9973893124156528,0.022204435488979022,0.9926393222173056,0.26577718825340274,0.9774660251087611,0.19648611533959712,0.9774660251087611,0.28832308573722837,0.9845053843286303,0.23394501531283057,0.9997164956304762,0.003770229599997401,0.8945194819450377,0.14889167946338652,0.9872159849484761,qkv,cw,-10.0,0.007386205423324995,0.001974046434458122,0.009890106751319037,0.01762822658201429,0.0029425,0.024973749999999996,0.04965060585972775,7.0,15.0
80000.0,8109.866666666667,0.10137333333333333,64.8001219215882,5.31933393324444e-10,0.5398298966609347,2.254206103808085,4.414815525595333,0.06477106557617188,0.012067433786590894,0.9905435640652975,0.024855117871960004,0.970063262494405,0.28430737807591755,0.8584080279509227,0.21221451418399812,0.8584080279509227,0.3070126041412353,0.8864755725701648,0.23369280965805053,0.9990841101964316,0.004869964704712232,0.8294450660864513,0.15456948443412785,0.9372133330345154,qkv,cw,-6.0,0.0589552066662102,0.015756441750814976,0.07049127497723275,0.1322553916894339,0.010051250000000001,0.1838,0.33470901309302087,7.0,15.0
80000.0,27821.2,0.34776500000000005,75.6030967820993,5.347792672495538e-10,0.42672483290647656,0.8982711722111699,4.405273919473888,0.06550858217519123,0.015576577194531758,0.9722675554381478,0.03252624127407869,0.9096431536144681,0.4212920158863067,0.45971105474233626,0.3424969055493673,0.45971105474233626,0.500378381061554,0.6351056459877227,0.23480093531926471,0.9980379757987129,0.0076315146494408456,0.7506305683877732,0.21060350751876827,0.8077776275846694,qkv,cw,-2.0,0.14025123218412971,0.037483718493278285,0.27429826174653665,0.42123173825346344,0.06734250000000001,0.4682425,0.769023564858388,7.0,15.0
80000.0,36507.8,0.4563475,90.50487610142362,5.514800341351139e-10,0.28353690399472914,0.2545150340644519,4.378176899356395,0.0684626560470581,0.024367940141359967,0.9403508859846329,0.054639212870597836,0.8220054666360219,1.0189635333267848,0.16517892377542123,0.9249933060153326,0.16517892377542123,1.3614670553652446,0.527841866906484,0.23731968990802768,0.9975827765252856,0.014566851870814959,0.6677816138850318,0.45711220401922853,0.6501849751525455,qkv,cw,2.0,0.12386887953261977,0.03310535057818845,0.3914622051711784,0.5212327948288216,0.26734375000000005,0.50189125,0.6586370788915514,7.0,15.0
80000.0,37455.066666666666,0.46818833333333326,128.1259910204458,6.029773932415172e-10,0.15490156986720685,0.13104939869244894,4.309174323625777,0.07536863669789631,0.04635945706129074,0.9050001648479039,0.11534807097593942,0.7540824444293975,2.9437717361418407,0.06668542297747401,2.812971116134326,0.06668542297747401,4.153771736184756,0.49670707617600757,0.2404025920708974,0.9975051857948303,0.03198547187407812,0.5915280478927823,1.2528357614644368,0.5312936657799615,qkv,cw,6.0,0.11855869603515197,0.03168614434187234,0.4060846316143259,0.5302920350523407,0.35477000000000003,0.501975,0.48200613228797007,7.0,15.0
80000.0,38023.53333333333,0.47529416666666663,204.38298977299382,8.353802820004686e-10,0.06359281022260331,0.07667213757673896,4.15855181414957,0.08687743725941978,0.10136237846692402,0.8781261939154732,0.27377220482985176,0.719629479265213,8.203690871073404,0.022730451577239567,7.961477077833811,0.022730451577239567,11.776569514071145,0.47027818765375345,0.24302143045425417,0.9974877347522314,0.07573564418792725,0.5290084339724647,3.4218134175841004,0.4553955411699082,qkv,cw,10.0,0.09245713092954064,0.024710207635888656,0.42686304964981825,0.523725283683515,0.38743625000000004,0.501975,0.28650035044701766,7.0,15.0
80000.0,262.6,0.0032825,56.97511906871514,5.314930597436706e-10,0.6124388593025382,2.8354880224355057,4.417811204966514,0.06482757503763835,0.01066290619502465,0.997920563920339,0.02214913477043311,0.9974300480100844,0.25811910494804385,0.9924327876938712,0.18889078466892245,0.9924327876938712,0.2769821342213949,0.9970182534005907,0.23411439295132958,0.9998223735809326,0.003765008699918787,0.8712934983147513,0.14573970768769584,0.9962601041899787,qkv,barrage,-10.0,0.00015637828067435278,4.17938535011572e-05,0.0032005855523625885,0.003364414447637411,0.00306625,0.0034862499999999998,0.0006835820903070414,7.0,15.0
80000.0,508.1333333333333,0.006351666666666666,66.49152219370148,5.31644344087748e-10,0.5180134062333958,2.802955372543335,4.413694358697573,0.06522030672709146,0.012054526846309505,0.9940953851064046,0.024526291647156077,0.9919783780521817,0.24421798858006796,0.9768167609002855,0.17189411564985912,0.9768167609002855,0.24219988632837933,0.9898124860445656,0.233975511932373,0.9995686447991265,0.00485721916248401,0.7857008347776201,0.13637044077396393,0.9879495972209507,qkv,barrage,-6.0,0.00028379374356896737,7.584706835321832e-05,0.006203009144361411,0.0065003241889719215,0.005911250000000001,0.00671625,0.0010773106391790347,7.0,15.0
80000.0,1758.1333333333334,0.021976666666666665,77.86016289616896,5.320862138231842e-10,0.38297446843569927,2.6645482172648114,4.401834769584495,0.0666008566965739,0.015547133208910626,0.9852346810764736,0.03082288652439912,0.9777659052424961,0.228718899846077,0.918937783156501,0.1480048493448893,0.918937783156501,0.18775973794460296,0.9562606598748101,0.23384658859093985,0.9990107331487866,0.007600083708912134,0.6846573371887207,0.12218155585686366,0.9604834229575263,qkv,barrage,-2.0,0.0005491255675060933,0.00014675998113754328,0.021689022389265303,0.022264310944068028,0.02137,0.02292875,0.0020824057898978193,7.0,15.0
