channel_variant,arch,snr_db,ber,n_errors,n_symbols,ber_ci_lo,ber_ci_hi,mse_tau,corr_tau,mse_fd,corr_fd
c_two_ray_jakes,conv1d,-5.0,0.19372,19372,100000,0.1912822793297152,0.19618125100652867,103.28550773850499,-0.0005503387499485085,5.448482964065798e-10,-0.0024736549999883105
c_two_ray_jakes,conv1d,-3.0,0.13356,13356,100000,0.1314656572998053,0.13568249490214457,103.77388847970839,0.001989361596566567,5.321372246702748e-10,0.0021938952800507417
c_two_ray_jakes,conv1d,-1.0,0.09825,9825,100000,0.09642056870721959,0.10011029622874092,102.99133224070151,0.004899541262083467,5.364254433970659e-10,0.0016235916897304609
c_two_ray_jakes,conv1d,1.0,0.08023,8023,100000,0.078562413155273,0.08192983618926496,105.72750761238112,-0.001009087176565926,5.287257491435506e-10,0.004232242885970524
c_two_ray_jakes,conv1d,3.0,0.07016,7016,100000,0.0685933971820211,0.0717596258026043,105.58581005597249,0.0006375356589807624,5.289893251743717e-10,-0.0021388975642247674
c_two_ray_jakes,conv1d,5.0,0.0652,6520,100000,0.06368650000206855,0.06674690404063366,106.68465402584789,-5.3734975600680385e-05,5.385901563799732e-10,-0.0013434991654515667
c_two_ray_jakes,conv1d,7.0,0.06191,6191,100000,0.06043310574567901,0.063420551055304,106.05418897275236,-0.000680708980226179,5.299430598011625e-10,-0.001677172520896001
c_two_ray_jakes,conv1d,9.0,0.05925,5925,100000,0.057803574186512205,0.06073028697222975,107.2993118103813,-0.00016587975419840703,5.367703852459438e-10,0.0013755051222170752
c_two_ray_jakes,conv1d,11.0,0.05737,5737,100000,0.055945607764348315,0.05882839782769696,105.71051406653713,0.0025226698977307825,5.328408399093956e-10,-0.0016333346240461032
c_two_ray_jakes,conv1d,13.0,0.05505,5505,100000,0.05365340066543647,0.0564807831634512,106.98817137926748,0.00045450497053469314,5.343171842669256e-10,-0.00399712529512141
c_two_ray_jakes,conv1d,15.0,0.05576,5576,100000,0.054354822337439525,0.057199306944828256,106.90728787850084,0.001266302582721105,5.318426735393393e-10,0.00161973820881218
c_two_ray_jakes,conv1d,17.0,0.05684,5684,100000,0.055421897175819,0.05829214913412561,111.12726560156415,-0.00254386639349591,5.35322634637447e-10,-0.004884742576824488
c_two_ray_jakes,conv1d,19.0,0.05663,5663,100000,0.055214398878225934,0.05807966356522597,111.19396511597512,-0.0006473811586727642,5.396923762673011e-10,0.0009849889893626302
c_two_ray_jakes,conv1d,21.0,0.05614,5614,100000,0.054730257749227046,0.05758384233907518,111.25719272266126,0.003186553461932328,5.392259283583767e-10,-0.0010224532301535113
