comm_loss,loss,sensing_loss,val_comm_loss,val_loss,val_sensing_loss,learning_rate
1.0249847173690796,1.5688395500183105,0.2677469551563263,0.6974652409553528,0.9896643161773682,0.14683693647384644,0.0010000000474974513
