jsr_db,realization,ber,mse_tau,mse_fd
-10.0,0,0.0129715676693563,60.115747965029264,5.35239819492498e-10
-8.0,0,0.014531193385314323,64.53315279740538,5.353733420390744e-10
-6.0,0,0.017142950152697893,69.48195587346297,5.35567123135206e-10
-4.0,0,0.02274065720815689,74.58769133859509,5.35728432294255e-10
-2.0,0,0.03614078871598391,79.82323888599981,5.35797316900734e-10
0.0,0,0.0634670146043492,84.55396702598715,5.360561859012873e-10
2.0,0,0.11317536712290636,87.15019922247576,5.385925758416637e-10
4.0,0,0.1869233630952381,89.50453502653491,5.382080554764982e-10
6.0,0,0.2763206845238095,92.16267123041807,5.416705741395823e-10
8.0,0,0.3577008928571429,93.97451295234842,5.460652864798061e-10
10.0,0,0.4104352678571428,96.44175730058579,5.517297142016617e-10
-10.0,1,0.011385830568234754,60.4417720446703,5.355092264735461e-10
-8.0,1,0.013186174656429735,64.65695021314522,5.35570680070675e-10
-6.0,1,0.016276496606105126,69.76578370354846,5.358021815434971e-10
-4.0,1,0.02187411811739621,75.3300311369061,5.36139933313989e-10
-2.0,1,0.034431422600134584,80.62992367174147,5.365606693897782e-10
0.0,1,0.06358019284361753,85.40517353724418,5.3699467446634e-10
2.0,1,0.11098628564454387,88.35189759090376,5.386549400865962e-10
4.0,1,0.18776041666666665,91.10768710657302,5.423253738779982e-10
6.0,1,0.2708333333333333,93.70929487666116,5.413905409521943e-10
8.0,1,0.34486607142857145,95.32619763156936,5.450142702920617e-10
10.0,1,0.4115513392857143,97.51581654441834,5.466289527541617e-10
-10.0,2,0.011732195987847875,60.58386754804682,5.353412635172559e-10
-8.0,2,0.013249741749933803,65.07293169236134,5.354410315771221e-10
-6.0,2,0.015968560931835418,70.04290042950798,5.355801634187604e-10
-4.0,2,0.02055320340200757,75.41081715274088,5.358243736596044e-10
-2.0,2,0.03587116360847822,80.41786648101105,5.356370720154848e-10
0.0,2,0.06669517153876475,84.77166396930431,5.372078312756841e-10
2.0,2,0.12026658066833697,87.51755527724399,5.371762967239464e-10
4.0,2,0.19108072916666669,90.40491547331582,5.418271734171176e-10
6.0,2,0.2721819196428571,93.2362198738849,5.4322908502448e-10
8.0,2,0.34607514880952384,95.06774767557283,5.454411303490822e-10
10.0,2,0.40280877976190477,98.35638767098285,5.463813578876271e-10
-10.0,3,0.012358301529567049,59.99665623745024,5.352892740157083e-10
-8.0,3,0.013038012157599355,64.32222449740875,5.353937174195216e-10
-6.0,3,0.01583826161061439,69.32197388765026,5.355473112916077e-10
-4.0,3,0.022166791934435465,74.50341568371867,5.357600578787924e-10
-2.0,3,0.03736781754057345,79.59352223518854,5.358823041338556e-10
0.0,3,0.06617014031980951,84.00437723485511,5.365610166838317e-10
2.0,3,0.11423934681926252,87.23140902473041,5.384621908816804e-10
4.0,3,0.18544456845238094,89.35747890767463,5.400544855713255e-10
6.0,3,0.27673921130952384,91.95688555191147,5.381117970348266e-10
8.0,3,0.34561011904761907,93.98881622493941,5.439813071961792e-10
10.0,3,0.41378348214285715,97.34452701549235,5.462685616447012e-10
-10.0,4,0.011906161718418714,60.45712265892977,5.354842496638208e-10
-8.0,4,0.013743961514954241,64.91448739062899,5.356410920092305e-10
-6.0,4,0.016954395253126125,70.08676989748349,5.358491275054253e-10
-4.0,4,0.02326183505118465,75.34819318346672,5.360971755284242e-10
-2.0,4,0.03700861096926333,80.58715774586436,5.361392119388841e-10
0.0,4,0.06549918552620052,85.18566124356472,5.366501525199118e-10
2.0,4,0.11821692918460916,88.38692046748733,5.386674333114909e-10
4.0,4,0.19210379464285715,91.06409677295302,5.368101200468335e-10
6.0,4,0.27283296130952384,93.6175651864467,5.373773925950038e-10
8.0,4,0.34626116071428575,96.64379430379742,5.416345944314768e-10
10.0,4,0.406156994047619,100.87646091133072,5.43407747125341e-10
