channel_variant,arch,snr_db,ber,n_errors,n_symbols,ber_ci_lo,ber_ci_hi,mse_tau,corr_tau,mse_fd,corr_fd
b_tdl_d_light,mc_dlsk,-5.0,0.13565,13565,100000,0.13354170981017702,0.13778628182496225,99.04684610304459,0.0014658353568877205,5.39381595014636e-10,0.00397438753737168
b_tdl_d_light,mc_dlsk,-3.0,0.06853,6853,100000,0.06698058449323256,0.07011256371813986,100.40159898874413,-0.002594609716875056,5.361299046497865e-10,0.0025727244118583298
b_tdl_d_light,mc_dlsk,-1.0,0.03503,3503,100000,0.033908214691896636,0.03618750719801884,102.32470217051974,-0.00038413070695736564,5.350254625329673e-10,0.0009697887896363211
b_tdl_d_light,mc_dlsk,1.0,0.02355,2355,100000,0.022628270144192893,0.02450833371078749,103.29945844692372,0.0015401642852294203,5.313113640328358e-10,-0.002693978615547598
b_tdl_d_light,mc_dlsk,3.0,0.01912,1912,100000,0.01828949796346647,0.019987446231691398,104.25170220768936,0.003065126674970496,5.359036712702826e-10,0.007259532926864358
b_tdl_d_light,mc_dlsk,5.0,0.0177,1770,100000,0.01690107885673839,0.01853597443165922,104.13452689721058,0.0034067125847822427,5.318725474300938e-10,-0.002094486201975996
b_tdl_d_light,mc_dlsk,7.0,0.01638,1638,100000,0.015611655819174694,0.01718549887984013,103.98751988950646,-0.003918904230418634,5.3710330550477e-10,0.0033833902297432587
b_tdl_d_light,mc_dlsk,9.0,0.01615,1615,100000,0.015387114361349536,0.016950058007697073,103.5230774820884,-0.0006807534682564732,5.315836065022417e-10,0.001201460929795831
b_tdl_d_light,mc_dlsk,11.0,0.01553,1553,100000,0.014782034850081205,0.01631518515122501,102.89586038278934,0.00251402254290432,5.309667101443474e-10,0.002787201702989317
b_tdl_d_light,mc_dlsk,13.0,0.01553,1553,100000,0.014782034850081205,0.01631518515122501,102.84313352819868,-0.00985252662754832,5.326048996619893e-10,0.006868790513170223
b_tdl_d_light,mc_dlsk,15.0,0.01466,1466,100000,0.01393350703627599,0.015423779803846117,102.24370307527468,-0.0036221253394332718,5.298495769389354e-10,-0.0007909883608481012
b_tdl_d_light,mc_dlsk,17.0,0.01517,1517,100000,0.01443084167231203,0.01594640598643524,103.463581103247,-0.004529784075454578,5.346711898347769e-10,-0.0024604506695720682
b_tdl_d_light,mc_dlsk,19.0,0.01579,1579,100000,0.015035740586532932,0.016581459439954732,104.56662242168767,-0.00507728279703705,5.3821855345262e-10,0.002856521458557063
b_tdl_d_light,mc_dlsk,21.0,0.01543,1543,100000,0.014684470386714662,0.016212757297214067,104.96182661450254,-0.003992142548656834,5.379987822792235e-10,-0.004930089023097015
