n_sym,n_err,ber,mse_tau,mse_fd,corr_tau,margin_mean,attn_entropy,attn_maxw,conv1_energy,conv1_cos,conv2_energy,conv2_cos,qkv_attention_energy,qkv_attention_cos,shared_gap_energy,shared_gap_cos,pool_projection_energy,pool_projection_cos,sensing_delay_profile_energy,sensing_delay_profile_cos,sensing_features_energy,sensing_features_cos,arch,jammer,jsr_db,realization
3600,1812,0.5033333333333333,68.60417339648082,6.590169918526263e-10,0.6276018522519765,0.000981992847389645,4.577523991809049,0.01756222669813368,0.00795227664626307,0.9981587371826172,0.00749154177804788,0.9984987182617188,1.8428757354948255,0.9999710083007812,1.8222275516721937,0.9999709777832031,1.7624341540866428,0.9999734344482422,0.004399931791962849,0.892659538269043,1.0506159491009182,0.9997112121582031,qkv,cw,-10.0,0
3600,1800,0.5,133.8163334283217,1.112608421931892e-09,0.07850097345518751,-0.002144734462102254,4.562832924794288,0.01991067640516493,0.07331784801350699,0.9212839660644532,0.08141610691944758,0.9590279846191406,2.4835358164045545,0.9752846527099609,2.4243249543507894,0.9752847137451172,2.1693265194363063,0.9814087982177735,0.0804049617714352,0.5191513900756836,1.46319947136773,0.9584814758300781,qkv,cw,10.0,0
