n_sym,n_err,ber,mse_tau,mse_fd,corr_tau,margin_mean,attn_entropy,attn_maxw,mc_bilstm_1_energy,mc_bilstm_1_cos,dropout_mc_energy,dropout_mc_cos,shared_gap_energy,shared_gap_cos,mc_proj_energy,mc_proj_cos,sensing_position_energy,sensing_position_cos,sensing_delay_profile_energy,sensing_delay_profile_cos,sensing_features_energy,sensing_features_cos,arch,jammer,jsr_db,realization
240000,18531,0.0772125,86.8842313712339,5.345924338678832e-10,0.23155423947036693,2.2147348887125653,,,0.007678745768467585,0.6811739641825358,0.007678745768467585,0.6811739641825358,0.0010731312038376928,0.6811739641825358,0.00797914510468642,0.7090180777708689,0.24808137975533803,0.996530886332194,0.01449908224195242,0.5882335529327393,0.10172704366445541,0.9722003970146179,mc_dlsk,barrage,2.0,0
240000,56341,0.23475416666666668,91.9266029353784,5.371698580064836e-10,0.10613520479135197,1.276785446166992,,,0.013380624491473038,0.38187203311920165,0.013380624491473038,0.38187203311920165,0.0016282366200039784,0.38187203311920165,0.008498654884596666,0.4152266697883606,0.24843278840382893,0.9953842628796895,0.03182625254491965,0.510039290746053,0.10850947432518006,0.9376064740816752,mc_dlsk,barrage,6.0,0
240000,92537,0.3855708333333333,97.15798637705018,5.430937333194343e-10,0.03364891785645076,0.5643990083058675,,,0.02435651151239872,0.18510268549745282,0.02435651151239872,0.18510268549745282,0.0032853784158825873,0.18510268549745282,0.01656020068426927,0.24704388916492462,0.24888618074258168,0.9945474888483683,0.07535221962134044,0.4553967809677124,0.12702791259288787,0.8700583731333414,mc_dlsk,barrage,10.0,0
240000,568,0.0023666666666666667,56.57575566798003,5.331217013851416e-10,0.6157774041581526,2.891691697184245,,,0.00410048199146986,0.9895587787628174,0.00410048199146986,0.9895587787628174,0.0011243286020432908,0.9895587787628174,0.01385346136391163,0.9926337943077087,0.2487212607463201,0.9993750664393107,0.0037624681927263736,0.8718247083028158,0.09935829650958379,0.998123423576355,mc_dlsk,barrage,-10.0,1
240000,1162,0.004841666666666667,66.1751133645582,5.332989497386546e-10,0.5212056746750171,2.858784391276042,,,0.004431801288574934,0.9679395570755005,0.004431801288574934,0.9679395570755005,0.001084803338162601,0.9679395570755005,0.012698470664521058,0.9752508311271667,0.24846260360876718,0.9987294316291809,0.00485453825717171,0.7859385952949524,0.09938996872901916,0.9954023156166076,mc_dlsk,barrage,-6.0,1
240000,4215,0.0175625,77.67963837000315,5.337184022150942e-10,0.38355251305968086,2.7223721384684243,,,0.005315123830735683,0.8910647989908854,0.005315123830735683,0.8910647989908854,0.0010294594756017129,0.8910647989908854,0.010512108067671458,0.9093643757502238,0.24815803429285685,0.9977187573115031,0.007598279780646165,0.6847060646216074,0.09977493622303009,0.9886290939648946,mc_dlsk,barrage,-2.0,1
240000,18620,0.07758333333333334,86.88645885717034,5.347941264342949e-10,0.23217148246910477,2.2145438112894693,,,0.007673821643739939,0.6785327022870382,0.007673821643739939,0.6785327022870382,0.0010726083671674133,0.6785327022870382,0.007962537372112274,0.7098123861948649,0.2480922605196635,0.9964712815284729,0.014491175056993962,0.5870867705345154,0.101724163266023,0.972397613843282,mc_dlsk,barrage,2.0,1
240000,56396,0.23498333333333332,91.97926475292351,5.374877752782935e-10,0.10584570116917978,1.2799303553263346,,,0.013372590122620265,0.37996730156739555,0.013372590122620265,0.37996730156739555,0.0016273908998817206,0.37996730156739555,0.008479325659573078,0.4159644421339035,0.24845640666484833,0.9952994389533997,0.031806816100080806,0.5087787480354309,0.1085064361333847,0.9377516250610352,mc_dlsk,barrage,6.0,1
240000,92431,0.3851291666666667,97.20773522695588,5.434221085327128e-10,0.03359158421504895,0.565989547920227,,,0.024346581052740415,0.183460044319431,0.024346581052740415,0.183460044319431,0.0032846859080096088,0.183460044319431,0.01654754501581192,0.24686992168426514,0.2489060218890508,0.9944482278823853,0.0753040712873141,0.45407477140426633,0.12701425193945567,0.870260218779246,mc_dlsk,barrage,10.0,1
240000,539,0.002245833333333333,56.573783001319875,5.330971531775161e-10,0.6158952751773338,2.891629014078776,,,0.004099842337270578,0.9893120376269022,0.004099842337270578,0.9893120376269022,0.0011241057141373554,0.9893120376269022,0.013849031559626261,0.9926618054707845,0.24869766618410746,0.9993758392333985,0.003763740341862043,0.8727890842755636,0.09934872684081396,0.9981064987182617,mc_dlsk,barrage,-10.0,2
240000,1175,0.004895833333333334,66.23879610406294,5.332762007342052e-10,0.5205349026020822,2.858336900838216,,,0.0044311996849874654,0.9672546170552572,0.0044311996849874654,0.9672546170552572,0.001084594532288611,0.9672546170552572,0.012693695570528508,0.9759226263364156,0.24842945891221363,0.9987296857833863,0.0048564867104093235,0.7875097538630168,0.09937693743308386,0.995359619140625,mc_dlsk,barrage,-6.0,2
240000,4205,0.017520833333333333,77.75250170651773,5.337173006245939e-10,0.38243389175183273,2.722143534342448,,,0.0053151488381127515,0.8887069931030274,0.0053151488381127515,0.8887069931030274,0.0010294602853556474,0.8887069931030274,0.010508858495453993,0.9106698404947917,0.24811429101626079,0.9977248481114706,0.007601197931170463,0.6872696463267008,0.09975860904455185,0.9885458772977194,mc_dlsk,barrage,-2.0,2
240000,18737,0.07807083333333334,86.83667801178142,5.347225374681741e-10,0.23261327423716605,2.210809846496582,,,0.007675487123429775,0.6749475513299307,0.007675487123429775,0.6749475513299307,0.0010731499148532748,0.6749475513299307,0.00796317987839381,0.7094045832951864,0.24803938213189444,0.9965061378479004,0.014495372804005941,0.5906878469785054,0.1017057933807373,0.9723178817431132,mc_dlsk,barrage,2.0,2
240000,56847,0.2368625,91.77032144212555,5.373948558131287e-10,0.10928923912547867,1.2727950752258301,,,0.013375992090503375,0.37883333138624825,0.013375992090503375,0.37883333138624825,0.0016285896105070908,0.37883333138624825,0.008477255641917387,0.41775667866071065,0.24839607749780018,0.9953703303337097,0.03181239647070567,0.513017852306366,0.10848509232997894,0.9376912174224854,mc_dlsk,barrage,6.0,2
240000,92899,0.38707916666666664,96.9064532474831,5.432802222524706e-10,0.03668380997246667,0.5590851539611816,,,0.024350606289505958,0.18412760009368262,0.024350606289505958,0.18412760009368262,0.003285999387378494,0.18412760009368262,0.01653086375296116,0.2469969269434611,0.24885351504484812,0.9945356310208638,0.07531022047201792,0.4584534604549408,0.12699254165490467,0.8700148299535115,mc_dlsk,barrage,10.0,2
240000,591,0.0024625,56.77216744585514,5.330247306435843e-10,0.6139709464789542,2.8909969045003256,,,0.004100472424551844,0.989397834777832,0.004100472424551844,0.989397834777832,0.0011242586059495806,0.989397834777832,0.013853206904729208,0.9924219648043314,0.24872334719498954,0.9993767116864523,0.0037602559647212427,0.8731641448338826,0.09935819413264592,0.998123926003774,mc_dlsk,barrage,-10.0,3
