jsr_db,ber,ber_std,ber_min,ber_max,mse_tau,mse_tau_std,mse_fd,mse_fd_std,n_realizations
0.0,0.5,0.0,0.5,0.5,4.52291975127779,0.0,6.577370510693027e-10,0.0,1
2.0,0.5,0.0,0.5,0.5,4.519133180320584,0.0,6.545122065057017e-10,0.0,1
4.0,0.5,0.0,0.5,0.5,4.510735456217452,0.0,6.700843108505115e-10,0.0,1
