jsr_db,ber,ber_std,ber_min,ber_max,mse_tau,mse_tau_std,mse_fd,mse_fd_std,n_realizations
0.0,0.5,0.0,0.5,0.5,4.5486278540800775,0.0,6.317632254658882e-10,0.0,1
2.0,0.5,0.0,0.5,0.5,4.4836651637255835,0.0,6.222314382903663e-10,0.0,1
4.0,0.5,0.0,0.5,0.5,4.432050054351652,0.0,6.366363845345768e-10,0.0,1
