jsr_db,ber,ber_std,ber_min,ber_max,mse_tau,mse_tau_std,mse_fd,mse_fd_std,n_realizations
0.0,0.5,0.0,0.5,0.5,4.262808040540192,0.0,6.532445501282382e-10,0.0,1
2.0,0.5,0.0,0.5,0.5,4.157739718267504,0.0,6.481958714764649e-10,0.0,1
4.0,0.5,0.0,0.5,0.5,4.08057262207691,0.0,6.610402495616179e-10,0.0,1
