jsr_db,ber,ber_std,ber_min,ber_max,mse_tau,mse_tau_std,mse_fd,mse_fd_std,n_realizations
0.0,0.5,0.0,0.5,0.5,4.3206334678686575,0.0,6.822908676314051e-10,0.0,1
2.0,0.5,0.0,0.5,0.5,4.22911447381909,0.0,6.714226010587483e-10,0.0,1
4.0,0.5,0.0,0.5,0.5,4.1687871214602295,0.0,6.63246919848794e-10,0.0,1
