jsr_db,realization,ber,mse_tau,mse_fd
0.0,0,0.5,4.61143646140912,7.066759379947298e-10
2.0,0,0.5,4.561481722770875,7.079268369066679e-10
4.0,0,0.5,4.528993326036876,7.129533402356061e-10
