jsr_db,realization,ber,mse_tau,mse_fd
0.0,0,0.5,4.572672960447994,6.988631340308469e-10
2.0,0,0.5,4.576348181147668,6.964456574999821e-10
4.0,0,0.5,4.5770149191807965,6.977437304199376e-10
