arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
conv1d,fh_off,omniscient,follower,cw,6.0,0.42668,0.16694944444352008,0.0746620613163071,0.28034504880851696,0.573014951191483,0.12805,0.50345,0.20214,0.50105,0.50323,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,cw,10.0,0.47570999999999997,0.0573345380202893,0.025640784894382616,0.4254549850716714,0.5259650149283286,0.3732,0.50345,0.39826,0.50105,0.50323,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,cw,-10.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,cw,-6.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,cw,-2.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,cw,2.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,cw,6.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,cw,10.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,cw,-10.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,cw,-6.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
