arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
conv1d,fh_off,omniscient,follower,partial_band,2.0,4,0.23295,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off,omniscient,follower,partial_band,6.0,4,0.4508,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off,omniscient,follower,partial_band,10.0,4,0.4882,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-10.0,0,0.0036,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-6.0,0,0.0372,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-2.0,0,0.28005,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,2.0,0,0.4992,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,6.0,0,0.50315,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,10.0,0,0.50315,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-10.0,0,0.0009,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-6.0,0,0.00475,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-2.0,0,0.03855,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,2.0,0,0.2505,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,6.0,0,0.47505,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,10.0,0,0.50065,1.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-10.0,1,0.00045,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-6.0,1,0.0111,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-2.0,1,0.1462,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,2.0,1,0.4686,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,6.0,1,0.4996,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,10.0,1,0.4996,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-10.0,1,0.0025,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-6.0,1,0.02615,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-2.0,1,0.2161,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,2.0,1,0.4734,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,6.0,1,0.5001,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,10.0,1,0.5004,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-10.0,2,0.00025,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-6.0,2,0.0003,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-2.0,2,0.00195,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,2.0,2,0.0162,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,6.0,2,0.1091,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,10.0,2,0.3664,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-10.0,2,0.00805,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-6.0,2,0.07605,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-2.0,2,0.33915,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,2.0,2,0.49335,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,6.0,2,0.4973,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,10.0,2,0.4973,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-10.0,3,0.00735,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-6.0,3,0.10755,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-2.0,3,0.43705,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,2.0,3,0.49965,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,6.0,3,0.4997,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,10.0,3,0.4997,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-10.0,3,0.00135,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-6.0,3,0.02365,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-2.0,3,0.21355,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,2.0,3,0.4732,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,6.0,3,0.49955,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,10.0,3,0.4997,1.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-10.0,4,0.00975,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-6.0,4,0.0922,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,-2.0,4,0.40685,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,2.0,4,0.49585,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,6.0,4,0.49585,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,cw,10.0,4,0.49585,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-10.0,4,0.00095,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-6.0,4,0.00495,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,-2.0,4,0.0415,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,2.0,4,0.22725,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,6.0,4,0.45135,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,barrage,partial_band,10.0,4,0.4939,1.0,0.0002,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-10.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-6.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-2.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,2.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,6.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,10.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-10.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-6.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-2.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,2.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,6.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,10.0,0,0.0006,0.0,0.0006,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-10.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-6.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-2.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,2.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,6.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,10.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-10.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-6.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-2.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,2.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,6.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,10.0,1,0.0,0.0,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-10.0,3,0.0156,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-6.0,3,0.11265,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-2.0,3,0.43095,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,2.0,3,0.4956,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,6.0,3,0.49575,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,10.0,3,0.49575,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-10.0,3,0.0054,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-6.0,3,0.03095,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-2.0,3,0.2152,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,2.0,3,0.4671,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,6.0,3,0.4956,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,10.0,3,0.49575,1.0,0.00055,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-10.0,4,0.00765,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-6.0,4,0.09565,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,-2.0,4,0.40805,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,2.0,4,0.4987,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,6.0,4,0.49875,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,cw,10.0,4,0.49875,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-10.0,4,0.00085,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-6.0,4,0.00455,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,-2.0,4,0.041,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,2.0,4,0.22755,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,6.0,4,0.45035,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,fixed_partial,partial_band,10.0,4,0.4912,1.0,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-10.0,0,0.00035,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-6.0,0,0.00355,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-2.0,0,0.0352,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,2.0,0,0.063,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,6.0,0,0.0634,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,10.0,0,0.0634,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,0,0.0,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,0,0.00035,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,0,0.0047,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,2.0,0,0.0316,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,6.0,0,0.0595,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,10.0,0,0.063,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-10.0,1,0.00035,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-6.0,1,0.00175,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-2.0,1,0.02,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,2.0,1,0.0613,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,6.0,1,0.06495,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,10.0,1,0.06495,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,1,0.00065,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,1,0.0035,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,1,0.02615,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,2.0,1,0.05715,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,6.0,1,0.06065,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,10.0,1,0.06065,0.125,0.00035,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-10.0,2,0.0,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-6.0,2,5e-05,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-2.0,2,0.0008,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,2.0,2,0.0034,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,6.0,2,0.01435,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,10.0,2,0.04545,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,2,0.00075,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,2,0.00925,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,2,0.0403,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,2.0,2,0.06075,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,6.0,2,0.06115,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,10.0,2,0.06115,0.125,0.0,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-10.0,3,0.0015,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-6.0,3,0.01275,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-2.0,3,0.05575,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,2.0,3,0.0633,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,6.0,3,0.0633,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,10.0,3,0.0633,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,3,0.00055,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,3,0.0036,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,3,0.0263,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,2.0,3,0.0599,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,6.0,3,0.0633,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,10.0,3,0.0633,0.125,0.00025,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-10.0,4,0.00105,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-6.0,4,0.01275,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,-2.0,4,0.0497,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,2.0,4,0.0615,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,6.0,4,0.0616,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,cw,10.0,4,0.0616,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,4,0.0001,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,4,0.00035,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,4,0.0049,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,2.0,4,0.0294,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,6.0,4,0.05605,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,10.0,4,0.06195,0.125,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-10.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-6.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-2.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,2.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,6.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,10.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-10.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-6.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-2.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,2.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,6.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,10.0,0,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-10.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-6.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-2.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,2.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,6.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,10.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-10.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-6.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-2.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,2.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,6.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,10.0,1,0.00015,0.0,0.00015,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,2.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,6.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,partial_band,10.0,2,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-10.0,3,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-6.0,3,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,-2.0,3,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,2.0,3,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,6.0,3,0.0001,0.0,0.0001,100000.0,1,10.0,8
conv1d,fh_off_blind,band_agnostic,follower,cw,10.0,3,0.0001,0.0,0.0001,100000.0,1,10.0,8
