channel_variant,arch,snr_db,ber,n_errors,n_symbols,ber_ci_lo,ber_ci_hi,mse_tau,corr_tau,mse_fd,corr_fd
b_tdl_d_light,mc_dlsk,11.0,0.01553,1553,100000,0.014782034850081205,0.01631518515122501,102.89586038278934,0.00251402254290432,5.309667101443474e-10,0.002787201702989317
b_tdl_d_light,mc_dlsk,13.0,0.01553,1553,100000,0.014782034850081205,0.01631518515122501,102.84313352819868,-0.00985252662754832,5.326048996619893e-10,0.006868790513170223
b_tdl_d_light,mc_dlsk,15.0,0.01466,1466,100000,0.01393350703627599,0.015423779803846117,102.24370307527468,-0.0036221253394332718,5.298495769389354e-10,-0.0007909883608481012
b_tdl_d_light,mc_dlsk,17.0,0.01517,1517,100000,0.01443084167231203,0.01594640598643524,103.463581103247,-0.004529784075454578,5.346711898347769e-10,-0.0024604506695720682
b_tdl_d_light,mc_dlsk,19.0,0.01579,1579,100000,0.015035740586532932,0.016581459439954732,104.56662242168767,-0.00507728279703705,5.3821855345262e-10,0.002856521458557063
b_tdl_d_light,mc_dlsk,21.0,0.01543,1543,100000,0.014684470386714662,0.016212757297214067,104.96182661450254,-0.003992142548656834,5.379987822792235e-10,-0.004930089023097015
b_tdl_a,mc_dlsk,-5.0,0.25777,25777,100000,0.2550683158705932,0.2604902937459288,100.36787074100114,0.0017841017552913344,5.446685181203948e-10,-0.008697277677428531
b_tdl_a,mc_dlsk,-3.0,0.21045,21045,100000,0.20793468685921943,0.21298755817427742,99.90276269381492,0.0029184910547504807,5.399471542447016e-10,-0.006153174915298193
b_tdl_a,mc_dlsk,-1.0,0.18527,18527,100000,0.18287410004089846,0.18769007947694802,102.46507917330409,0.001022557816793166,5.360059736104274e-10,0.0007910929171307466
b_tdl_a,mc_dlsk,1.0,0.17688,17688,100000,0.17452749085295124,0.17925733323692442,101.75142705388933,0.0031249838169507245,5.328788143085108e-10,0.0011104665965593903
b_tdl_a,mc_dlsk,3.0,0.16755,16755,100000,0.16524805475655796,0.1698774861219985,103.0127256535751,-0.0030759947971409174,5.337942597994826e-10,-0.002068111366254332
b_tdl_a,mc_dlsk,5.0,0.16396,16396,100000,0.1616781914955584,0.1662676251891464,102.70184594243722,-0.006425200348108754,5.326174502180379e-10,0.002127099512246316
b_tdl_a,mc_dlsk,7.0,0.16388,16388,100000,0.161598644668555,0.16618717816224782,103.54784653920534,-0.005430059945965147,5.386928547773813e-10,-0.0016457563411783741
b_tdl_a,mc_dlsk,9.0,0.16147,16147,100000,0.15920238868469053,0.16376361929731495,102.34112779127744,-0.006631691759522129,5.299303181512955e-10,0.00137290207295423
b_tdl_a,mc_dlsk,11.0,0.16111,16111,100000,0.1588444571592684,0.16340157848017814,104.62682616881526,0.00027262124724806584,5.404591004951072e-10,-0.005534761125880957
b_tdl_a,mc_dlsk,13.0,0.16506,16506,100000,0.16277198013004507,0.16737375204581206,105.32105023006334,0.006707328475254599,5.344070296212463e-10,-0.002037486084005527
