channel_variant,arch,snr_db,ber,n_errors,n_symbols,ber_ci_lo,ber_ci_hi,mse_tau,corr_tau,mse_fd,corr_fd
b_tdl_a,conv1d,-5.0,0.29823,29823,100000,0.29540234995662257,0.3010731512708293,104.54490411189018,-0.0012468567022596885,5.4161640583416e-10,-0.005551549751584625
b_tdl_a,conv1d,-3.0,0.26432,26432,100000,0.26159597776052607,0.26706212864422113,102.83394527389038,-7.301853923490942e-05,5.385181649719069e-10,-0.00168325807653197
b_tdl_a,conv1d,-1.0,0.24256,24256,100000,0.23991328723473543,0.24522649090867132,105.0610385636932,-0.0027354030836654573,5.356974982345537e-10,0.0010659569182216086
b_tdl_a,conv1d,1.0,0.23081,23081,100000,0.22820885696699994,0.23343182388455253,104.16214907916772,0.0020152112818022584,5.334585646203347e-10,-0.0035625894532825275
b_tdl_a,conv1d,3.0,0.21648,21648,100000,0.21393832103368987,0.21904346073766923,106.32570769947577,-0.0022951812908620995,5.353806106328518e-10,0.0005106063225989549
b_tdl_a,conv1d,5.0,0.21074,21074,100000,0.20822340001820164,0.2132788227356899,106.9965042608376,-0.0019421747926012117,5.362576444497565e-10,-1.963524736080138e-05
b_tdl_a,conv1d,7.0,0.20759,20759,100000,0.20508748127921939,0.21011498347728141,108.88570901485922,-0.0040072501115457375,5.451802546691857e-10,-0.0032995293457952386
b_tdl_a,conv1d,9.0,0.20478,20478,100000,0.20229023701358334,0.2072924436246102,108.37725980733505,-0.007992775256305866,5.377568749430706e-10,-0.004351055417215718
b_tdl_a,conv1d,11.0,0.20008,20008,100000,0.1976119897907294,0.20257105193072247,110.43419646717284,-0.002185127962605604,5.492594996208269e-10,-0.0021540819552815253
b_tdl_a,conv1d,13.0,0.20514,20514,100000,0.2026485924887677,0.20765406049198476,110.80907636716204,0.008654135839515438,5.430438010791679e-10,0.0031149449186686374
b_tdl_a,conv1d,15.0,0.20331,20331,100000,0.20082698393287085,0.20581580963987367,112.89502624169579,-0.0024591296411640997,5.494128027105916e-10,-0.006157744780227681
b_tdl_a,conv1d,17.0,0.2021,20210,100000,0.19962257603762693,0.20460031049485009,115.40828347326635,-0.0034575548238920412,5.456000587586706e-10,0.000853431957356972
b_tdl_a,conv1d,19.0,0.20185,20185,100000,0.1993737357900247,0.2043491699490086,116.40148002204569,0.00045743044662263475,5.500009905493764e-10,-0.0031394663808747654
b_tdl_a,conv1d,21.0,0.20212,20212,100000,0.1996424833220638,0.20462040167388867,115.33052049810578,0.005853321282162974,5.453730281164445e-10,-0.0025903527378300538
