arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
mc_dlsk,fh_off,omniscient,barrage,cw,6.0,4,0.49585,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,cw,10.0,4,0.49585,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,partial_band,-10.0,4,0.00195,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,partial_band,-6.0,4,0.00865,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,partial_band,-2.0,4,0.0514,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,partial_band,2.0,4,0.2264,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,partial_band,6.0,4,0.45085,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,barrage,partial_band,10.0,4,0.5002,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-10.0,0,0.00525,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-6.0,0,0.0383,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-2.0,0,0.2848,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,2.0,0,0.499,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,6.0,0,0.50355,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,10.0,0,0.50355,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-10.0,0,0.0022,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-6.0,0,0.0065,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-2.0,0,0.0476,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,2.0,0,0.27365,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,6.0,0,0.4872,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,10.0,0,0.50345,1.0,0.0015,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-10.0,1,0.0022,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-6.0,1,0.0173,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-2.0,1,0.12645,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,2.0,1,0.44235,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,6.0,1,0.50375,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,10.0,1,0.50375,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-10.0,1,0.00335,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-6.0,1,0.0263,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-2.0,1,0.17685,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,2.0,1,0.4267,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,6.0,1,0.49445,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,10.0,1,0.49625,1.0,0.00045,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-10.0,2,0.00055,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-6.0,2,0.00075,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-2.0,2,0.0035,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,2.0,2,0.03895,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,6.0,2,0.2728,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,10.0,2,0.4865,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-10.0,2,0.0073,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-6.0,2,0.06425,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-2.0,2,0.2903,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,2.0,2,0.48375,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,6.0,2,0.5048,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,10.0,2,0.5049,1.0,0.0007,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-10.0,3,0.01785,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-6.0,3,0.10735,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-2.0,3,0.39405,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,2.0,3,0.49395,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,6.0,3,0.49575,1.0,0.00155,100000.0,1,10.0,8
