arch,jammer_model,in_channel,reaction_bursts,latency_us,dwell_bursts,hop_rate_hz,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,jammed_fraction,n_realizations
mc_dlsk,follower,cw,0,0.0,8,12500.0,6.0,0.4603299999999999,0.09148962099604521,0.04091540235656982,0.3801372849681578,0.540522715031842,0.2967,0.50345,1.0,5
mc_dlsk,follower,cw,1,10.0,8,12500.0,6.0,0.40302,0.0795413304515332,0.03557196438208045,0.33330023095178074,0.47273976904821924,0.26075,0.44005,0.875,5
mc_dlsk,follower,cw,2,20.0,8,12500.0,6.0,0.34485,0.06768070256727542,0.03026773034107447,0.2855263386377238,0.40417366136227617,0.22385,0.3767,0.75,5
mc_dlsk,follower,cw,4,40.0,8,12500.0,6.0,0.23007,0.04572593082704824,0.020449257932746608,0.18999019094124664,0.27014980905875335,0.1483,0.25205,0.5,5
mc_dlsk,follower,cw,8,80.0,8,12500.0,6.0,0.00081,0.00036810324638611924,0.00016462077633154327,0.00048734920728315146,0.0011326507927168486,0.0004,0.00125,0.0,5
