jsr_db,realization,ber,mse_tau,mse_fd
-10.0,0,0.03533122579056948,59.47756617732153,5.31857088272284e-10
-8.0,0,0.07477821898421452,62.988427110804594,5.330688625394961e-10
-6.0,0,0.15756935586734694,66.9792628740908,5.318106345594907e-10
-4.0,0,0.3025018601190476,70.96088396157464,5.392409641195925e-10
-2.0,0,0.4478236607142857,76.59309517457164,5.540016308637087e-10
0.0,0,0.50390625,84.15274709138986,5.634254484435503e-10
2.0,0,0.5092075892857143,90.27529822465947,5.68861921197684e-10
4.0,0,0.5103236607142857,94.72306525251781,5.645601066260118e-10
6.0,0,0.5103236607142857,96.05976462655217,5.612212016036191e-10
8.0,0,0.5103236607142857,99.39990549740482,5.636603161041594e-10
10.0,0,0.5103236607142857,104.35826048217152,5.687129744126623e-10
-10.0,1,0.026059999780711766,57.41828276399861,5.314242448493532e-10
-8.0,1,0.051683608569703665,60.5404978995139,5.318773342553804e-10
-6.0,1,0.10781612360853432,65.6060002405399,5.337234165651566e-10
-4.0,1,0.2304222470238095,70.65230071115913,5.356485156169992e-10
-2.0,1,0.39676339285714285,75.89121026531541,5.479877727681815e-10
0.0,1,0.4916294642857143,81.37020243596756,5.541771970074627e-10
2.0,1,0.5089285714285714,88.39408730454475,5.58257049246557e-10
4.0,1,0.5103236607142857,93.3661711784944,5.609027291808945e-10
6.0,1,0.5103236607142857,93.2417308715753,5.644547627612424e-10
8.0,1,0.5103236607142857,95.91375629807375,5.700490835730542e-10
10.0,1,0.5103236607142857,99.99447063974534,5.84073772122753e-10
-10.0,2,0.012762922238661946,59.602624762768585,5.316308601790697e-10
-8.0,2,0.01313908812036873,63.305660019437816,5.31606639100913e-10
-6.0,2,0.014171774324659514,67.75186045833048,5.317410854903472e-10
-4.0,2,0.015647857884829995,72.81672823829321,5.318576606666013e-10
-2.0,2,0.020913784127677214,78.25934202644332,5.315810410221149e-10
0.0,2,0.03722709677105579,83.49950408961674,5.32597735983899e-10
2.0,2,0.07812238614237867,90.2386019274501,5.32677245513539e-10
4.0,2,0.1743609162414966,97.20960467982034,5.3479116437953e-10
6.0,2,0.30478050595238093,102.08865224000843,5.406952562168495e-10
8.0,2,0.435546875,110.29062331521673,5.57933057931911e-10
10.0,2,0.4818638392857143,117.78729631943561,5.684343805799386e-10
-10.0,3,0.05119212588439164,65.665096430698,5.309865305190071e-10
-8.0,3,0.11568279655612246,71.77025411878527,5.363582496158202e-10
-6.0,3,0.24800037202380953,76.01798687639048,5.354487553937801e-10
-4.0,3,0.39983258928571425,82.00988691189359,5.385214546167824e-10
-2.0,3,0.4756324404761905,86.51369332540499,5.469692221413662e-10
0.0,3,0.48828125,91.36763333673225,5.491386101615747e-10
2.0,3,0.48995535714285715,94.55370215972924,5.520926312299153e-10
4.0,3,0.4896763392857143,97.0003327097222,5.542476202423886e-10
6.0,3,0.4896763392857143,99.5419412342925,5.580988833479907e-10
8.0,3,0.4896763392857143,103.9803274543528,5.615378879859241e-10
10.0,3,0.4896763392857143,110.81474024107588,5.693458226830289e-10
-10.0,4,0.037091853022131596,60.789300061872005,5.321951199384413e-10
-8.0,4,0.08311333848443225,66.41242002842372,5.357429157640571e-10
-6.0,4,0.18451450892857144,70.61833806399228,5.347001217593835e-10
-4.0,4,0.3384951636904762,75.88655256421745,5.401359375271715e-10
-2.0,4,0.4481956845238095,81.37458929840734,5.459185548208358e-10
0.0,4,0.48158482142857145,86.98818519607275,5.521365024702679e-10
2.0,4,0.48856026785714285,91.89722840411635,5.549369324774706e-10
4.0,4,0.4896763392857143,95.43892033809281,5.605503784728596e-10
6.0,4,0.4896763392857143,97.83548311417287,5.662157143090902e-10
8.0,4,0.4896763392857143,100.67102523109968,5.750017099257066e-10
10.0,4,0.4896763392857143,103.33279718028902,5.874720076231604e-10
