channel_variant,arch,snr_db,ber,n_errors,n_symbols,ber_ci_lo,ber_ci_hi,mse_tau,corr_tau,mse_fd,corr_fd
b_tdl_a,qkv,-5.0,0.29273,29273,100000,0.2899178410624982,0.29555808270919204,102.33913655451838,0.0043069230852106665,5.495818875134548e-10,-0.0003701538491891186
b_tdl_a,qkv,-3.0,0.25814,25814,100000,0.2554370330384614,0.26086154815235735,101.49774667864703,0.0021109542923760808,5.40065445757674e-10,-0.0048148680926638696
b_tdl_a,qkv,-1.0,0.23926,23926,100000,0.23662580524363497,0.24191422642631483,104.46894762481857,-0.004308099034618213,5.356942200838781e-10,-0.0003912838511393572
b_tdl_a,qkv,1.0,0.22955,22955,100000,0.22695391074253157,0.2321668669100646,103.68467691456043,0.0013065924330468942,5.324014250517627e-10,4.389945214309179e-05
b_tdl_a,qkv,3.0,0.22077,22077,100000,0.21821005572806634,0.22335139645878677,105.07187302556882,-0.0047898337994931985,5.33042443255338e-10,0.0013686691110415513
b_tdl_a,qkv,5.0,0.2168,21680,100000,0.21425694460549086,0.2193648125814762,104.60395033527907,-0.008902428991587705,5.318283939407432e-10,-0.0014215569570359193
b_tdl_a,qkv,7.0,0.21716,21716,100000,0.21461539883399616,0.21972633069552983,104.66282909828941,-0.005947473443945573,5.38502398788812e-10,-0.007840379034407043
b_tdl_a,qkv,9.0,0.21485,21485,100000,0.21231536754098307,0.21740653945712307,102.95003688387318,-0.008459499974614804,5.295579682775338e-10,-0.0075417508633867855
b_tdl_a,qkv,11.0,0.21197,21197,100000,0.20944796335358912,0.21451416490404546,104.34375378475366,-0.0032233500771690214,5.39582938708323e-10,0.007025075153033174
b_tdl_a,qkv,13.0,0.21793,21793,100000,0.21538210221035414,0.2204995681629785,104.21464353567407,0.008609164856049123,5.334966464530839e-10,0.0009576413392850114
b_tdl_a,qkv,15.0,0.21588,21588,100000,0.2133409079609452,0.21844091990614897,105.60323783928672,-0.002547522108565417,5.378462793665091e-10,0.0027488619538453686
b_tdl_a,qkv,17.0,0.21608,21608,100000,0.21354004476319866,0.21864176773865052,107.86963876353515,-0.005745697493615182,5.349248159769817e-10,-0.004215415358675065
b_tdl_a,qkv,19.0,0.21598,21598,100000,0.21344047625089616,0.21854134393357552,108.6491215032129,-0.00011433324904004446,5.380260748840246e-10,0.002133103243171265
b_tdl_a,qkv,21.0,0.21579,21579,100000,0.21325129669019247,0.218350538091262,107.55850947304833,0.0042552206872237324,5.335937380782348e-10,-0.003726836722404545
