comm_loss,loss,sensing_loss,val_comm_loss,val_loss,val_sensing_loss,learning_rate
0.6933348774909973,1.0165388584136963,0.16182860732078552,0.6929161548614502,0.9849451780319214,0.15271106362342834,0.0010000000474974513
